prediction,x,y
0.009310135320817254,77,24
0.0762987016716819,81,48
0.07408700150965251,89,67
0.037759055158289846,88,28
0.030139237957226554,85,72
0.042712641806911186,88,29
0.04862520824988201,90,29
0.03800532032189534,77,42
0.1278556363465783,85,55
0.03649084879851822,76,46
0.12947406018919633,92,64
0.3739044683937393,95,56
0.14003102821469757,89,39
0.11863526922190197,86,59
0.05716524498168192,79,52
0.1384297288185489,97,65
0.3094647654125513,91,49
0.46702067122252394,98,55
0.06636649941999048,91,31
0.00803360709199396,79,21
0.029640137438282563,75,57
0.03800532032189534,77,42
0.24441206962278345,90,45
0.08310298463211362,89,34
0.036743406004274386,86,71
0.2913924370019571,93,57
0.035104606060468266,83,31
0.014610728119999245,75,31
0.03591899770334477,76,55
0.012963606508745645,74,69
0.08501732397138337,91,33
0.062468561640324,90,31
0.048518015524977205,81,63
0.042434142727676094,82,34
0.09013284302327892,92,33
0.1542668674321432,96,36
0.012488056334620645,71,64
0.06595275617388828,81,58
0.019758417632940627,72,44
0.1496099936979294,88,41
0.013764424111413162,76,71
0.050505352065176486,82,64
0.23097580816385094,89,47
0.46226291389114904,94,49
0.14064055756251556,86,44
0.023670696154402118,77,66
0.05017604713167961,79,58
0.18486976955388923,90,59
0.3431088835201566,93,45
0.09591240695367824,91,34
0.03985568634637726,78,40
0.03158212353727432,81,68
0.08407562698000409,85,62
0.058129872645521885,85,66
0.05635000244077273,87,32
0.07962641565196349,90,67
0.09392505357181742,86,38
0.05217102455881801,81,38
0.04674513343327737,78,44
0.06636649941999048,91,69
0.1015949101539448,83,52
0.07091822392129997,86,35
0.11043082396079548,86,60
0.042803528577619494,77,51
0.012540572759900032,76,72
0.015550320363760497,78,72
0.09520704928709153,87,37
0.035104606060468266,83,31
0.2221187156619037,92,59
0.13397314758737486,86,43
0.21639115585504157,90,57
0.017405461601675977,71,45
0.026724120318417872,78,66
0.030360061458522547,76,60
0.07519067651595754,91,68
0.014610728119999245,75,69
0.008561219934002055,90,16
0.13910669409778162,90,62
0.016697588862778633,72,61
0.027627499835393424,75,59
0.05903296667787074,82,62
0.06605906699920921,80,52
0.18516577180100185,91,60
0.027670091874185388,79,33
0.006014916879299342,69,29
0.20106116939206328,97,38
0.028890623746695612,78,35
0.028325453919542446,80,68
0.3469516510211004,94,44
0.1519432152153083,87,57
0.03699839511599709,76,49
0.03417067038886109,76,43
0.11242096894763723,94,66
0.047225169919524114,85,68
0.05525173335962032,79,45
0.08310298463211362,89,66
0.03156117171813163,75,46
0.07962641565196349,90,33
0.45116227992536284,94,52
0.05386414231176328,79,44
0.3971745994408717,93,48
0.289317258082599,91,46
0.05172533448711648,89,30
0.019754779047943007,74,37
0.11561595838834413,88,38
0.19733195124616984,96,62
0.06276943411293086,81,59
0.010341112715753014,77,75
0.036840762795908255,76,53
0.015381577269526056,77,71
0.1690863240999485,90,60
0.02762789715738374,74,51
0.2661078021357947,92,57
0.08407562698000409,85,38
0.2342792957271133,89,52
0.04030740684421925,89,28
0.048518015524977205,81,37
0.19324818900859572,89,57
0.09520704928709153,87,37
0.23097580816385094,89,47
0.11753416607968428,84,50
0.015390349756314316,70,50
0.018124719284519385,72,41
0.0075019773479395434,77,22
0.17636701562126994,87,47
0.028325453919542446,80,32
0.012529838337822608,69,43
0.13483994984145561,85,48
0.22476229259585234,89,46
0.2635085322997304,90,53
0.028942056800756948,86,27
0.02936775638199817,88,26
0.17636701562126994,87,47
0.007355265127563893,78,79
0.04674513343327737,78,56
0.17904483503017693,87,51
0.026900993387042146,74,55
0.052062194099259135,80,40
0.030444152901983636,75,56
0.10327729245232363,84,43
0.03417067038886109,76,43
0.0326362588525896,79,35
0.1381238091417768,88,60
0.042803528577619494,77,49
0.015381577269526056,77,29
0.03795146822461283,81,66
0.323579414870745,98,42
0.2588133583451025,91,56
0.18117927235641854,92,61
0.023119286447807908,79,31
0.020870161261830528,73,59
0.04533369726488499,78,43
0.031019498787704887,80,33
0.018861068839395936,78,70
0.03699839511599709,76,49
0.007993105752820027,92,15
0.014610728119999245,75,31
0.19324818900859572,89,57
0.13397314758737486,86,43
0.008657280041729703,72,29
0.012963606508745645,74,31
0.2020236554751272,88,47
0.008331365825350772,74,26
0.037759055158289846,88,28
0.0185976726821222,74,36
0.07822657733835112,86,36
0.08540323620164303,88,35
0.013294302304306949,69,50
0.1570649013414086,97,36
0.04290125963369335,80,63
0.06201835689028396,80,56
0.06404520300821455,86,34
0.031755895695598085,76,41
0.01514294949084694,74,67
0.1429883695755145,87,42
0.06443705757591744,93,30
0.019754779047943007,74,63
0.033033251296020666,77,39
0.024119981491196745,76,64
0.16255368849082566,92,62
0.027527213370993397,74,53
0.17171594489745468,88,43
0.27115920356351214,90,50
0.6142030620671287,96,50
0.04950693958225128,78,49
0.34029845278736454,92,47
0.01229152387406316,75,29
0.19324818900859572,89,57
0.13397314758737486,86,57
0.01916982753973624,73,61
0.13377710954778843,85,53
0.03158212353727432,81,68
0.03785329367971003,79,37
0.08637057864464494,82,54
0.3106409035770702,91,50
0.08540323620164303,88,35
0.4080865422634411,94,46
0.01363372195258864,86,21
0.19719646574723892,88,54
0.015064734570730478,76,70
0.026459113203180947,75,60
0.03937154407099757,77,43
0.06158842990914842,92,30
0.036840762795908255,76,47
0.03761292678236908,90,27
0.04472694576063724,87,30
0.19027100061824642,88,45
0.19324818900859572,89,43
0.014535240485954356,71,39
0.16680191703631334,89,59
0.13397314758737486,86,43
0.13397314758737486,86,43
0.0171438928814443,75,33
0.016301549955943215,73,36
0.13543398715034177,85,50
0.18117927235641854,92,61
0.09294065422257806,89,65
0.12160328353499783,93,35
0.11503339087229555,92,65
0.012091182959186155,70,38
0.1150482307086501,89,63
0.042434142727676094,82,66
0.34029845278736454,92,53
0.06443705757591744,93,70
0.09945724316165444,83,46
0.06587483293779393,89,32
0.17636701562126994,87,53
0.21604319514155593,89,55
0.07718888648533812,85,63
0.20106116939206328,97,62
0.009339437276892107,76,25
0.15329743793910103,89,40
0.03649084879851822,76,46
0.021992644128360245,74,39
0.03981678018735586,80,36
0.11503339087229555,92,65
0.04275882529984967,77,52
0.03112966954383027,87,73
0.2680091709066128,90,52
0.3848451074503569,93,53
0.15073734760656837,86,46
0.021030287677191083,79,30
0.21604319514155593,89,45
0.21527724152042674,95,61
0.14064055756251556,86,44
0.027634744569651707,74,50
0.0312183767876402,89,74
0.13377710954778843,85,53
0.3083827674957265,92,45
0.03010963698825598,79,34
0.027711548078101875,84,28
0.03303469769183474,76,58
0.030360061458522547,76,40
0.036840762795908255,76,53
0.01408963772365128,70,42
0.1381238091417768,88,40
0.3106409035770702,91,50
0.0512457412370251,94,72
0.025335562182903795,79,32
0.04275882529984967,77,48
0.07671416193695656,83,40
0.062468561640324,90,31
0.03647208551311417,77,41
0.03194773955040722,75,48
0.03333599146071777,78,37
0.013764424111413162,76,71
0.036840762795908255,76,47
0.08447864142012901,82,55
0.05434330610036921,88,31
0.06415579004845022,85,35
0.048518015524977205,81,63
0.018905215952206705,81,27
0.08825352154893934,82,49
0.01908859684478722,80,28
0.30258759754839387,95,58
0.014472254598727589,70,43
0.013421506506862692,75,70
0.05635000244077273,87,68
0.08996965885814551,95,68
0.016934820507376807,81,74
0.031089372706209532,75,55
0.010341112715753014,77,25
0.023119286447807908,79,69
0.09486515256061717,88,64
0.2221187156619037,92,41
0.006975075006606833,69,69
0.042803528577619494,77,49
0.07887450215039842,95,31
0.026459113203180947,75,60
0.010341112715753014,77,25
0.03333599146071777,78,63
0.01099729859476277,69,39
0.020737788151136832,82,27
0.009021648728583605,69,35
0.03649084879851822,76,46
0.03194773955040722,75,52
0.01714968835962983,78,71
0.10096169346964845,83,53
0.031773956710797906,82,69
0.12111348573464051,91,36
0.18516577180100185,91,60
0.05491243651872542,80,41
0.04290125963369335,80,37
0.04307312833651787,79,39
0.031773956710797906,82,31
0.03591899770334477,76,45
0.04796844822871939,79,59
0.12378852589120114,87,40
0.037746764679656014,78,39
0.3176812765750154,93,56
0.023593979566704677,73,54
0.06443705757591744,93,70
0.21604319514155593,89,55
0.06851307981552797,88,67
0.016255031618119312,71,42
0.024623597911728443,78,67
0.0706047498657097,90,68
0.4852883023973667,95,47
0.3176812765750154,93,56
0.26531646636455075,93,42
0.05648348617557569,93,29
0.006866027440074907,75,77
0.022718860257535372,88,76
0.08540323620164303,88,35
0.5390323473258989,96,53
0.05648348617557569,93,71
0.15099107369164283,91,38
0.12672275543085615,88,39
0.4852883023973667,95,53
0.03010963698825598,79,66
0.27034915895299455,90,49
0.048518015524977205,81,37
0.29988178665797305,91,53
0.07822657733835112,86,36
0.05648348617557569,93,71
0.11043082396079548,86,40
0.046001981835404784,80,38
0.03417067038886109,76,57
0.016279514660577376,74,66
0.22476229259585234,89,46
0.0178135227017222,71,49
0.02729091489540279,74,54
0.05648348617557569,93,29
0.0766142133815442,88,34
0.0009291437610919564,73,93
0.10446850174179387,87,62
0.0049565461923072075,71,24
0.24014821735519232,93,41
0.20078177546659529,90,58
0.029640137438282563,75,43
0.289317258082599,91,46
0.1015949101539448,83,52
0.04907298810714056,80,39
0.02251323255368995,76,65
0.1018364774331819,83,51
0.08310298463211362,89,66
0.014610728119999245,75,69
0.32312181271157014,97,42
0.025935022442757145,81,30
0.0006300885961284929,50,66
0.036964102269957305,76,48
0.01725235800860253,79,28
0.12655708632331988,86,42
0.1802451693892423,89,58
0.11163858177024298,85,42
0.012798848311311738,69,56
0.05716524498168192,79,48
0.08807352814851119,82,52
0.06605906699920921,80,52
0.04625676875076592,86,31
0.3431088835201566,93,45
0.03795146822461283,81,34
0.01597268108451067,83,76
0.01908859684478722,80,72
0.047414994233749286,92,72
0.20558468237422176,94,39
0.2053542572513648,89,56
0.09520704928709153,87,37
0.09591240695367824,91,66
0.06300283320947893,87,67
0.018242431728272706,73,38
0.10495994192295637,88,63
0.127227838659708,89,62
0.03158212353727432,81,68
0.10777013383578628,84,56
0.0026836800220993353,68,21
0.03556153573504011,78,62
0.16007495116447476,87,56
0.03795146822461283,81,66
0.015381577269526056,77,29
0.03699839511599709,76,51
0.1816378588277154,88,44
0.05936251946716786,81,60
0.45116227992536284,94,52
0.45070367398072314,95,54
0.012963606508745645,74,31
0.0004018883368209574,45,52
0.05186728736727905,83,35
0.09483792642488155,93,33
0.10446850174179387,87,38
0.3094647654125513,91,51
0.17787576311054581,97,63
0.13528341993895868,85,49
0.15375512476837797,90,39
0.025378992511107215,83,72
0.04148346912098925,77,55
0.13723790074407838,93,36
0.023853840700406474,73,48
0.17171594489745468,88,43
0.08807352814851119,82,48
0.025845862101830423,88,75
0.1150482307086501,89,37
0.06755747972796247,82,40
0.13377710954778843,85,53
0.061095611212136046,88,68
0.05635000244077273,87,32
0.019825762103560553,75,65
0.05407448142697014,92,71
0.20604450146651557,88,50
0.033033251296020666,77,39
0.1793311122209733,87,50
0.005774941917295174,70,73
0.023903806154662918,75,38
0.031974149283588583,75,49
0.02729091489540279,74,46
0.06605906699920921,80,48
0.06605906699920921,80,52
0.3157129077859056,96,42
0.21630647217601082,93,40
0.09591240695367824,91,66
0.04907298810714056,80,61
0.06443705757591744,93,30
0.047414994233749286,92,72
0.06496377004315096,80,54
0.1381238091417768,88,60
0.014010104541228972,79,74
0.289317258082599,91,54
0.048733088030454466,78,46
0.04030740684421925,89,72
0.031102771678414166,78,64
0.011224398160253616,75,28
0.028348265577550043,83,29
0.05763730135591912,86,67
0.028890623746695612,78,65
0.061095611212136046,88,68
0.07133999697210626,81,44
0.013421506506862692,75,30
0.016697588862778633,72,61
0.010341112715753014,77,25
0.0346828259379989,81,67
0.02227161434177032,73,57
0.10516387739830715,96,33
0.08350984120827609,93,68
0.057268066019803256,79,50
0.10191817497332098,83,50
0.08157422336389387,83,41
0.05275402167637245,95,28
0.05473666734251919,82,37
0.3959125677043999,96,56
0.08996965885814551,95,32
0.13723790074407838,93,64
0.06595275617388828,81,42
0.13723790074407838,93,36
0.20604450146651557,88,50
0.08501732397138337,91,67
0.0022134591816746893,68,19
0.012963606508745645,74,31
0.07408700150965251,89,67
0.10495994192295637,88,37
0.18486976955388923,90,59
0.17904483503017693,87,49
0.025698146078997484,74,43
0.3661464708307295,93,46
0.04533369726488499,78,43
0.08447864142012901,82,45
0.03158212353727432,81,68
0.13723790074407838,93,64
0.030360061458522547,76,60
0.011482268149686505,68,51
0.016255031618119312,71,58
0.02105821489024618,81,72
0.05860604964515181,94,29
0.025335562182903795,79,68
0.013165935189779696,69,54
0.020620999519058894,72,49
0.08310298463211362,89,34
0.05026412027694124,87,69
0.08350984120827609,93,32
0.03333599146071777,78,37
0.08310298463211362,89,34
0.07671416193695656,83,40
0.08636822242735516,87,36
0.00651695295271592,67,34
0.031983012301284974,75,50
0.07052549795376611,85,36
0.13723790074407838,93,64
0.18486976955388923,90,59
0.01687496695852639,77,30
0.06300283320947893,87,67
0.0584346861644107,89,69
0.17636701562126994,87,53
0.02936775638199817,88,26
0.20447606692887077,88,48
0.1609151814304435,88,42
0.010595681875101138,73,30
0.017434900549352733,74,35
0.10495994192295637,88,37
0.1015949101539448,83,52
0.020891693283170053,74,38
0.023853840700406474,73,52
0.10191817497332098,83,50
0.06276943411293086,81,41
0.07962641565196349,90,67
0.34029845278736454,92,47
0.12111348573464051,91,64
0.07962641565196349,90,33
0.0706047498657097,90,68
0.06605906699920921,80,48
0.011422056037221677,78,25
0.042434142727676094,82,34
0.16759932069627917,91,39
0.5113708951627648,95,48
0.10793144176217633,91,35
0.2567200410120954,94,41
0.062468561640324,90,31
0.031102771678414166,78,36
0.27528703788777137,91,45
0.05170777098580277,86,68
0.10793144176217633,91,35
0.10359838172567801,89,36
0.05186728736727905,83,65
0.45116227992536284,94,48
0.10446850174179387,87,38
0.06587483293779393,89,32
0.13723790074407838,93,64
0.03303469769183474,76,42
0.056923575893926895,79,47
0.10096169346964845,83,47
0.022827352279030707,73,44
0.03678781452702028,80,35
0.025778531173516705,80,69
0.020891693283170053,74,38
0.16706267188896318,87,55
0.6045046531068955,96,51
0.011843624451975636,69,41
0.16706267188896318,87,55
0.09591240695367824,91,34
0.8074951906979657,98,50
0.011437459371525894,69,40
0.10194155670832132,92,34
0.08807352814851119,82,52
0.45116227992536284,94,48
0.02405985315387068,89,76
0.09294065422257806,89,35
0.1816378588277154,88,44
0.11241221950441566,90,36
0.12378852589120114,87,40
0.05635000244077273,87,32
0.01091638583020027,70,64
0.05172533448711648,89,30
0.038899530217526075,83,68
0.06851307981552797,88,67
0.022640291186607726,86,25
0.01687496695852639,77,70
0.11404437801201206,87,61
0.0028177910883758397,63,29
0.3469516510211004,94,56
0.04558439229713725,79,60
0.06662433944799445,83,38
0.17258888350244972,87,46
0.08157422336389387,83,59
0.016697588862778633,72,61
0.011437459371525894,69,40
0.04950693958225128,78,49
0.01714968835962983,78,71
0.03194773955040722,75,48
0.08407562698000409,85,62
0.06587483293779393,89,68
0.019378303497648228,76,67
0.14064055756251556,86,56
0.21604319514155593,89,45
0.011935343704579304,74,70
0.06905668525783118,95,70
0.01106033008514848,71,66
0.057794299712744655,84,35
0.3370252749464821,95,57
0.06496377004315096,80,46
0.04217785111567166,77,46
0.0185976726821222,74,64
0.25544379064490036,90,54
0.0185976726821222,74,36
0.07493581607383216,81,54
0.08501732397138337,91,67
0.05248035482371536,85,33
0.3094647654125513,91,51
0.2879048419512177,92,44
0.10247626785590504,95,67
0.5395330644914608,98,46
0.14003102821469757,89,61
0.1429883695755145,87,58
0.1782063440068813,87,48
0.024019354499627627,74,59
0.03591899770334477,76,55
0.02227161434177032,73,57
0.0024605535701641016,69,19
0.0027165987327331777,69,20
0.23648910306518012,89,50
0.08310298463211362,89,66
0.05143573760694047,91,71
0.07519067651595754,91,32
0.13910669409778162,90,38
0.12378852589120114,87,40
0.16680191703631334,89,59
0.030360061458522547,76,60
0.031755895695598085,76,59
0.024119981491196745,76,64
0.14003102821469757,89,61
0.03761292678236908,90,73
0.019754779047943007,74,63
0.09945724316165444,83,54
0.07023052040135001,87,66
0.028325453919542446,80,68
0.3489827845548342,92,52
0.005522389422586724,82,84
0.04950693958225128,78,49
0.24441206962278345,90,45
0.21639115585504157,90,43
0.03795146822461283,81,34
0.14530906922931677,92,37
0.07408700150965251,89,67
0.05434330610036921,88,31
0.04862520824988201,90,71
0.020050424442586933,73,60
0.07887450215039842,95,31
0.10327729245232363,84,43
0.09036944052636263,83,43
0.12672275543085615,88,39
0.06605906699920921,80,48
0.14630897129510884,86,45
0.07671416193695656,83,60
0.00953558643188003,69,64
0.07962641565196349,90,33
0.07408700150965251,89,33
0.042434142727676094,82,66
0.13351330297237735,87,59
0.17258888350244972,87,54
0.09520704928709153,87,37
0.020681491275255415,78,31
0.044901624700041574,81,64
0.03795146822461283,81,66
0.15073734760656837,86,54
0.1802451693892423,89,58
0.3155574836282343,94,57
0.028694758602186288,75,58
0.15099107369164283,91,38
0.1519432152153083,87,43
0.08636822242735516,87,36
0.12655708632331988,86,42
0.027527213370993397,74,47
0.016279514660577376,74,34
0.03985568634637726,78,40
0.08447864142012901,82,55
0.5390323473258989,96,47
0.03510802902198861,82,68
0.04950693958225128,78,49
0.019378303497648228,76,67
0.1690863240999485,90,40
0.08636822242735516,87,36
0.12529481049319507,90,63
0.0706047498657097,90,32
0.06300283320947893,87,33
0.03522692975523529,79,64
0.20078177546659529,90,58
0.24394778891346142,92,58
0.007071523948268193,71,28
0.011422056037221677,78,25
0.10213933487873117,86,61
0.13910669409778162,90,38
0.11163858177024298,85,42
0.13910669409778162,90,62
0.02060867513331972,72,48
0.07887450215039842,95,69
0.15571368730901153,86,49
0.2661078021357947,92,57
0.22684808582098542,97,61
0.07519067651595754,91,32
0.04152694993998564,92,27
0.043689108311246456,78,42
0.031019498787704887,80,67
0.06906752527834205,84,37
0.3489827845548342,92,52
0.047297908479682356,83,66
0.04184978003394357,78,59
0.031102771678414166,78,36
0.023869675921642002,73,51
0.19324818900859572,89,57
0.00841539909044285,75,75
0.02105821489024618,81,28
0.3783964830005865,94,55
0.06662433944799445,83,62
0.07545145172938834,82,58
0.023903806154662918,75,62
0.027411793483567728,77,36
0.0584346861644107,89,69
0.03985568634637726,78,40
0.00432532687045034,69,75
0.007720031968222214,66,59
0.2053542572513648,89,56
0.1609151814304435,88,42
0.16255368849082566,92,38
0.00798720131932192,69,67
0.18516577180100185,91,40
0.02260527298656325,78,32
0.18516577180100185,91,60
0.08407562698000409,85,38
0.12529481049319507,90,63
0.031983012301284974,75,50
0.10359838172567801,89,64
0.09225395475152803,96,68
0.0584346861644107,89,69
0.04148346912098925,77,55
0.01124488095438946,85,20
0.06415579004845022,85,35
0.02636621310608187,74,44
0.23097580816385094,89,47
0.013822540418995492,80,75
0.018747694126455543,72,58
0.2020236554751272,88,47
0.06575400439722622,80,47
0.009746622060125708,73,71
0.10495994192295637,88,63
0.03333599146071777,78,63
0.03194773955040722,75,48
0.06404520300821455,86,66
0.03510802902198861,82,68
0.009746622060125708,73,71
0.10359838172567801,89,36
0.03467482578672966,84,70
0.013764424111413162,76,29
0.040481636636446494,79,62
0.1496099936979294,88,59
0.07638256264800827,94,69
0.00795719102732242,72,28
0.02060867513331972,72,52
0.3060907094060499,91,48
0.018242431728272706,73,38
0.020870161261830528,73,41
0.02251323255368995,76,35
0.06595275617388828,81,58
0.08157422336389387,83,59
0.018457656191145415,77,31
0.031974149283588583,75,51
0.07052549795376611,85,64
0.01514294949084694,74,33
0.05847294881619954,91,30
0.1150482307086501,89,63
0.3094647654125513,91,49
0.025210858750912713,75,61
0.20347212784368868,91,59
0.033016158980643875,90,26
0.030461956619965355,95,76
0.07169736594317534,83,39
0.020927524731741302,76,34
0.05434330610036921,88,31
0.15571368730901153,86,51
0.02636621310608187,74,56
0.023788767023183603,73,53
0.02227161434177032,73,57
0.32312181271157014,97,42
0.013012127661498602,69,45
0.09294065422257806,89,35
0.05275402167637245,95,72
0.06662433944799445,83,62
0.0584346861644107,89,31
0.15375512476837797,90,61
0.11404437801201206,87,39
0.0981236489481772,85,60
0.009895683671713527,67,47
0.027670091874185388,79,33
0.10359838172567801,89,36
0.01714968835962983,78,71
0.3783964830005865,94,45
0.08958129285834684,90,34
0.08807352814851119,82,52
0.0178135227017222,71,49
0.07545145172938834,82,42
0.08094413320768536,84,61
0.1816378588277154,88,56
0.06201835689028396,80,56
0.008939670132470526,73,28
0.08310298463211362,89,66
0.24084621884298418,91,57
0.07519067651595754,91,32
0.062468561640324,90,31
0.02060867513331972,72,52
0.019493526917856604,84,75
0.04796844822871939,79,59
0.028942056800756948,86,73
0.03522692975523529,79,36
0.042434142727676094,82,66
0.018747694126455543,72,58
0.0032596567746142127,74,17
0.04217785111567166,77,46
0.24441206962278345,90,55
0.028325453919542446,80,32
0.15571368730901153,86,49
0.00841539909044285,75,75
0.02260527298656325,78,32
0.010222271123659716,75,73
0.021992644128360245,74,61
0.17340664264496736,93,38
0.03937154407099757,77,57
0.09520704928709153,87,37
0.24014821735519232,93,59
0.028694758602186288,75,42
0.06755747972796247,82,40
0.043689108311246456,78,58
0.021865363298247315,77,33
0.05525173335962032,79,45
0.05253612924161213,84,34
0.1559204090707817,86,50
0.022640291186607726,86,25
0.007476284303718928,69,68
0.15099107369164283,91,38
0.03647208551311417,77,41
0.2635085322997304,90,47
0.32312181271157014,97,58
0.07893150040770253,82,57
0.14530906922931677,92,37
0.6045046531068955,96,49
0.2814119053928151,96,41
0.15099107369164283,91,62
0.008232698685522618,78,78
0.30258759754839387,95,58
0.037009910324356576,76,50
0.18486976955388923,90,41
0.02260527298656325,78,68
0.16759932069627917,91,39
0.027527213370993397,74,47
0.14003102821469757,89,61
0.09483792642488155,93,33
0.04518067274140541,91,72
0.05525173335962032,79,45
0.03194773955040722,75,52
0.1570649013414086,97,36
0.025729688393914533,76,37
0.20106116939206328,97,38
0.061582187907702216,83,37
0.042434142727676094,82,66
0.21604319514155593,89,45
0.010350915606750055,71,67
0.02255822873003461,75,63
0.025698146078997484,74,43
0.024119981491196745,76,36
0.011751681108812828,88,19
0.01725235800860253,79,72
0.007460235791200228,73,26
0.13910669409778162,90,38
0.11627991097014205,84,53
0.05248035482371536,85,33
0.036964102269957305,76,52
0.02105821489024618,81,28
0.08958129285834684,90,66
0.01709852983479004,71,56
0.007293635144269102,72,73
0.036964102269957305,76,48
0.025845862101830423,88,25
0.012540572759900032,76,28
0.004432829393384171,70,24
0.02251323255368995,76,65
0.004065426255833515,74,81
0.023119286447807908,79,31
0.10495994192295637,88,37
0.09392505357181742,86,62
0.057268066019803256,79,50
0.15099107369164283,91,38
0.21630647217601082,93,60
0.05473666734251919,82,63
0.015104946070345397,72,63
0.17904483503017693,87,49
0.0005826019666775022,57,82
0.04030740684421925,89,72
0.07802703674370653,87,35
0.021089285525918627,89,23
0.09591240695367824,91,66
0.061095611212136046,88,32
0.05172533448711648,89,30
0.11241221950441566,90,64
0.03981678018735586,80,64
0.08958129285834684,90,34
0.4080865422634411,94,54
0.08540323620164303,88,65
0.06201835689028396,80,56
0.21639115585504157,90,43
0.23115210601553457,90,44
0.45070367398072314,95,54
0.22476229259585234,89,46
0.09109285431320144,85,39
0.040481636636446494,79,38
0.15329743793910103,89,40
0.07591170246162257,81,47
0.08501732397138337,91,67
0.24014821735519232,93,59
0.19324818900859572,89,57
0.013191484205635956,71,37
0.12111348573464051,91,64
0.07091822392129997,86,65
0.048518015524977205,81,63
0.20347212784368868,91,59
0.013169244086133527,70,40
0.04945193372492367,93,72
0.24014821735519232,93,59
0.017878358841851273,76,32
0.27034915895299455,90,51
0.08831430260707972,82,50
0.10191817497332098,83,50
0.07052549795376611,85,64
0.14989124295708028,95,36
0.037759055158289846,88,28
0.01002634552273476,74,72
0.01780390028682658,71,52
0.1793311122209733,87,50
0.08958129285834684,90,66
0.017405461601675977,71,55
0.0766142133815442,88,66
0.048518015524977205,81,63
0.036964102269957305,76,48
0.16680191703631334,89,59
0.058129872645521885,85,66
0.03556153573504011,78,62
0.042605110340900615,77,47
0.05275402167637245,95,28
0.062468561640324,90,69
0.14630897129510884,86,45
0.012405623409415008,73,32
0.07493581607383216,81,46
0.11404437801201206,87,39
0.3157129077859056,96,58
0.043689108311246456,78,42
0.028325453919542446,80,32
0.20078177546659529,90,58
0.1802451693892423,89,42
0.052157385538719875,79,43
0.14413339647517848,94,64
0.127227838659708,89,38
0.17636701562126994,87,53
0.12672275543085615,88,39
0.45116227992536284,94,52
0.018471582069175728,75,34
0.05847294881619954,91,70
0.27034915895299455,90,51
0.04472694576063724,87,30
0.048733088030454466,78,46
0.07822657733835112,86,36
0.14530906922931677,92,37
0.13351330297237735,87,41
0.06636649941999048,91,31
0.12529481049319507,90,37
0.1542668674321432,96,36
0.061095611212136046,88,32
0.3783964830005865,94,45
0.044901624700041574,81,36
0.1381238091417768,88,40
0.1802451693892423,89,58
0.04925609513903499,78,53
0.09486515256061717,88,36
0.014274426738656695,72,36
0.16680191703631334,89,41
0.02936775638199817,88,26
0.08310298463211362,89,66
0.020737788151136832,82,27
0.011395055918932384,76,73
0.008331365825350772,74,26
0.23648910306518012,89,50
0.2635085322997304,90,53
0.14003102821469757,89,39
0.02762789715738374,74,49
0.052157385538719875,79,43
0.00910175944334534,82,20
0.04944842435832158,78,48
0.01542626643374254,80,74
0.0762987016716819,81,52
0.14530906922931677,92,63
0.03971291513743648,87,29
0.016301549955943215,73,36
0.17340664264496736,93,62
0.16007495116447476,87,44
0.06636649941999048,91,69
0.028325453919542446,80,68
0.020620999519058894,72,49
0.031102771678414166,78,36
0.10213933487873117,86,39
0.06404520300821455,86,34
0.2053542572513648,89,56
0.04148346912098925,77,55
0.047225169919524114,85,32
0.21630647217601082,93,40
0.20558468237422176,94,39
0.19402297540520116,93,61
0.036840762795908255,76,47
0.08157422336389387,83,59
0.3848451074503569,93,47
0.016437905036590036,76,31
0.015853901117627626,75,32
0.06300283320947893,87,67
0.4094327144863106,97,44
0.1018364774331819,83,51
0.26531646636455075,93,42
0.03417067038886109,76,57
0.18117927235641854,92,39
0.015313306968335915,73,35
0.10191817497332098,83,50
0.0178135227017222,71,51
0.22476229259585234,89,54
0.4627854145380215,97,45
0.024910662326937567,74,42
0.16680191703631334,89,41
0.1018364774331819,83,51
0.07091822392129997,86,35
0.8074951906979657,98,50
0.2588133583451025,91,44
0.03981678018735586,80,36
0.012529838337822608,69,57
0.15371402818724483,86,53
0.04604043736787065,95,27
0.020681491275255415,78,69
0.1782063440068813,87,48
0.023271201753693304,73,55
0.06300283320947893,87,33
0.025335562182903795,79,32
0.3959125677043999,96,56
0.02338761028264269,80,30
0.23115210601553457,90,44
0.013652926159686057,70,59
0.08310298463211362,89,34
0.32631898234363144,92,54
0.03156117171813163,75,46
0.13543398715034177,85,50
0.005652753895307687,90,87
0.17258888350244972,87,54
0.15329743793910103,89,40
0.023271201753693304,73,45
0.09294065422257806,89,35
0.09520704928709153,87,63
0.22218857172454048,91,42
0.042712641806911186,88,29
0.08958129285834684,90,66
0.024623597911728443,78,67
0.029308624997791435,77,37
0.030444152901983636,75,56
0.10359838172567801,89,36
0.06755747972796247,82,40
0.15510636190212207,86,48
0.07493581607383216,81,46
0.02636621310608187,74,44
0.06496377004315096,80,46
0.030360061458522547,76,40
0.4094327144863106,97,56
0.14530906922931677,92,37
0.01229152387406316,75,29
0.04307312833651787,79,61
0.026724120318417872,78,34
0.03649084879851822,76,54
0.07339482363428555,81,45
0.04625676875076592,86,31
0.15329743793910103,89,40
0.0688351890795743,81,57
0.14064055756251556,86,44
0.08637057864464494,82,54
0.2879048419512177,92,44
0.3783964830005865,94,45
0.23592319979244228,89,49
0.02012391362194069,77,32
0.027411793483567728,77,64
0.12742561039340006,94,65
0.09392505357181742,86,38
